customer_id,signup_date,region,age,income_band,recency_days,orders_cnt,revenue,churn_label
1694,2023-05-25,West,47,Low,36,3,769.21,0
1695,2023-02-28,South,52,Low,295,2,454.43,1
1696,2023-09-07,East,24,Mid,129,7,3525.96,1
1697,2023-06-21,North,26,Mid,32,5,4262.13,0
1698,2023-02-24,West,19,Mid,21,7,4599.86,0
1699,2023-05-12,North,18,Mid,285,5,2769.70,1
1700,2023-12-17,North,20,Mid,23,5,2480.68,0
1701,2023-04-07,North,51,Low,362,1,974.41,1
1702,2023-03-07,West,60,Mid,141,3,2265.11,1
1703,2023-09-06,North,37,Low,292,2,576.21,1
1704,2023-03-14,East,59,Mid,44,5,3846.34,0
1705,2023-12-02,East,52,Low,0,0,0,0
1706,2023-11-10,West,55,Mid,48,6,3633.29,0
1707,2023-12-25,North,52,Mid,157,8,5708.40,1
1708,2023-11-30,North,27,Low,19,1,858.11,0
1709,2023-03-30,South,42,Mid,94,9,3519.50,1
1710,2023-03-19,North,42,Mid,0,0,0,0
1711,2023-05-06,East,48,Mid,13,3,1984.27,0
1712,2023-06-21,South,55,Low,554,1,646.11,1
1713,2023-11-18,South,23,Low,14,3,2793.56,0
1714,2023-09-25,North,49,Low,123,2,341.71,1
1715,2023-08-24,East,57,Mid,253,4,2355.70,1
1716,2023-11-17,North,23,High,165,7,2599.56,1
1717,2023-08-24,East,37,Low,283,2,566.75,1
1718,2023-05-19,North,60,Mid,148,5,3016.82,1
1719,2023-05-31,West,19,Mid,113,3,3528.93,1
1720,2023-07-08,East,25,High,12,7,4561.53,0
1721,2023-02-02,North,55,Low,47,6,3093.40,0
1722,2023-09-28,North,26,Mid,7,3,1895.59,0
1723,2023-08-27,South,50,Mid,18,9,2748.98,0
1724,2023-09-24,North,60,Low,496,3,2495.78,1
1725,2023-07-14,North,41,Low,71,4,1645.19,1
1726,2023-10-13,West,40,Low,0,0,0,0
1727,2023-12-13,East,38,Mid,146,10,4960.65,1
1728,2023-07-28,North,35,Mid,145,7,3724.37,1
1729,2023-06-12,East,35,Mid,156,5,2311.19,1
1730,2023-02-08,South,44,Low,350,3,1302.11,1
1731,2023-10-12,West,60,High,27,12,7269.43,0
1732,2023-11-26,North,64,Low,150,3,3142.53,1
1733,2023-09-13,East,58,High,162,8,5077.12,1
1734,2023-11-12,West,23,Low,609,2,1306.34,1
1735,2023-11-11,North,32,Mid,117,7,4762.81,1
1736,2023-10-19,North,53,High,22,8,3570.25,0
1737,2023-07-03,South,43,Mid,202,5,2210.56,1
1738,2023-02-06,West,33,Mid,119,7,4604.33,1
1739,2023-01-02,East,32,Low,686,2,1583.97,1
1740,2023-03-16,East,23,Mid,105,3,1931.34,1
1741,2023-06-07,West,33,Mid,399,4,3916.29,1
1742,2023-09-29,West,37,Mid,163,3,1556.81,1
1743,2023-06-16,South,37,High,110,8,4428.04,1
1744,2023-01-09,East,43,Low,0,0,0,0
1745,2023-03-18,East,30,Mid,127,6,4180.28,1
1746,2023-12-24,South,27,High,92,6,3718.28,1
1747,2023-12-27,West,59,Low,3,5,3422.50,0
1748,2023-05-18,North,37,Low,211,5,2834.59,1
1749,2023-10-21,North,29,Low,26,1,153.02,0
1750,2023-09-20,West,47,Mid,5,1,568.53,0
1751,2023-12-06,South,43,High,322,4,2444.54,1
1752,2023-11-20,North,45,Low,30,2,773.74,0
1753,2023-08-18,North,28,Mid,357,1,661.40,1
1754,2023-05-25,East,51,Mid,66,5,4424.80,1
1755,2023-08-17,West,27,Mid,47,3,1672.68,0
1756,2023-04-27,North,57,Mid,389,4,1395.17,1
1757,2023-05-08,North,37,High,4,6,3588.30,0
1758,2023-08-11,South,37,Low,36,3,1181.56,0
1759,2023-07-28,West,36,Low,147,2,1123.19,1
1760,2023-08-01,South,37,Mid,10,6,3980.07,0
1761,2023-05-21,West,49,Mid,151,4,4279.99,1
1762,2023-05-30,West,41,Mid,22,6,3916.26,0
1763,2023-01-04,South,23,Low,0,0,0,0
1764,2023-08-08,West,44,Low,138,2,743.14,1
1765,2023-07-30,East,30,High,18,8,5111.84,0
1766,2023-12-08,East,23,Low,81,5,4033.29,1
1767,2023-07-04,South,57,Mid,414,4,2767.91,1
1768,2023-06-20,West,32,Mid,116,5,1902.38,1
1769,2023-01-25,West,45,Low,384,1,105.07,1
1770,2023-03-13,West,26,Low,505,1,137.74,1
1771,2023-05-04,West,33,Low,0,0,0,0
1772,2023-05-18,South,36,Mid,429,5,1672.76,1
1773,2023-05-13,West,24,Low,34,3,1766.62,0
1774,2023-05-24,West,63,Mid,0,7,3847.80,0
1775,2023-10-08,North,32,Low,290,1,603.93,1
1776,2023-02-17,North,45,Low,364,1,444.16,1
1777,2023-05-02,South,44,Low,90,1,884.74,1
1778,2023-03-01,West,38,Low,0,0,0,0
1779,2023-04-23,South,45,Low,362,1,391.92,1
1780,2023-09-07,East,44,High,4,11,5380.59,0
1781,2023-01-18,North,21,Low,30,1,468.84,0
1782,2023-05-04,South,49,Mid,179,1,181.47,1
1783,2023-01-09,East,23,Mid,233,4,1571.25,1
1784,2023-12-15,North,38,Mid,161,2,1696.09,1
1785,2023-09-23,West,35,Mid,25,7,4291.30,0
1786,2023-03-30,North,39,Low,132,2,998.75,1
1787,2023-03-14,West,21,Mid,262,5,2591.23,1
1788,2023-02-06,North,50,Low,327,5,2756.26,1
1789,2023-06-22,West,37,Mid,4,9,7328.35,0
1790,2023-10-03,East,20,Low,646,1,385.64,1
1791,2023-08-02,North,18,Mid,29,6,3372.31,0
1792,2023-11-18,North,43,Mid,175,6,4319.61,1
1793,2023-05-06,North,49,Mid,42,10,4920.67,0
1794,2023-04-12,East,43,Low,154,4,2995.06,1
1795,2023-06-24,West,51,Mid,17,7,4968.94,0
1796,2023-03-15,South,53,Mid,419,3,1739.89,1
1797,2023-12-23,South,58,Mid,174,5,5225.97,1
1798,2023-03-09,East,64,Low,89,3,2115.74,1
1799,2023-06-24,East,59,Low,59,4,1811.42,0
1800,2023-07-10,East,55,Low,49,4,1907.62,0
1801,2023-01-21,South,38,Mid,107,6,3148.57,1
1802,2023-06-20,East,41,Mid,5,7,4546.79,0
1803,2023-06-15,West,46,Mid,301,3,1785.97,1
1804,2023-04-05,South,25,Mid,55,6,2527.36,0
1805,2023-02-16,North,49,Mid,85,3,757.24,1
1806,2023-01-17,North,45,Mid,177,5,3882.98,1
1807,2023-01-04,East,42,Mid,37,4,1558.17,0
1808,2023-06-25,South,57,Mid,16,8,2778.35,0
1809,2023-02-02,West,50,Low,213,1,137.18,1
1810,2023-12-17,East,61,Mid,44,4,2412.94,0
1811,2023-03-31,East,63,High,3,9,3589.76,0
1812,2023-08-27,West,56,Mid,167,3,1567.62,1
1813,2023-09-03,South,32,High,157,6,3266.73,1
1814,2023-06-30,West,26,High,81,5,2847.57,1
1815,2023-11-19,North,32,Mid,115,11,7738.02,1
1816,2023-02-10,East,51,Mid,184,4,2193.11,1
1817,2023-03-27,West,58,Mid,138,4,2022.90,1
1818,2023-04-03,West,59,Low,32,2,416.56,0
1819,2023-02-19,West,50,Low,363,2,1818.76,1
1820,2023-04-18,South,50,Mid,266,5,2840.30,1
1821,2023-04-25,West,62,Mid,50,8,5933.15,0
1822,2023-10-07,East,50,Low,66,3,1266.61,1
1823,2023-04-21,East,24,Mid,117,6,4161.34,1
1824,2023-11-16,North,41,Mid,73,4,1121.28,1
1825,2023-10-10,North,34,Mid,55,7,4497.58,0
1826,2023-11-26,East,47,Low,0,4,2081.27,0
1827,2023-02-08,North,47,Mid,196,8,4022.10,1
1828,2023-12-26,East,31,Low,3,4,2627.78,0
1829,2023-08-13,West,32,Low,181,5,1780.44,1
1830,2023-12-25,West,22,Low,22,4,2182.22,0
1831,2023-05-10,North,31,Low,58,2,836.81,0
1832,2023-12-14,West,56,Low,256,2,545.88,1
1833,2023-08-03,North,48,Mid,101,3,2745.54,1
1834,2023-01-27,South,62,Mid,139,7,2356.03,1
1835,2023-05-30,West,61,Low,478,4,2116.90,1
1836,2023-02-20,North,58,High,26,7,4537.92,0
1837,2023-12-10,North,26,Mid,12,10,6091.69,0
1838,2023-04-22,North,33,High,119,5,3022.74,1
1839,2023-03-23,East,20,Mid,138,4,2594.53,1
1840,2023-07-21,West,22,Low,553,1,153.18,1
1841,2023-06-05,North,28,High,24,9,7676.34,0
1842,2023-02-05,North,31,High,96,7,4051.85,1
1843,2023-10-26,East,18,Mid,316,3,2049.28,1
1844,2023-11-05,North,57,Mid,294,5,2866.82,1
1845,2023-09-29,East,42,Mid,143,4,1609.17,1
1846,2023-08-14,West,48,Mid,44,3,3111.23,0
1847,2023-05-27,West,48,Mid,373,4,1920.09,1
1848,2023-07-17,West,63,Mid,13,11,6694.63,0
1849,2023-07-10,East,24,Low,26,1,360.87,0
1850,2023-03-02,West,34,Low,413,1,480.48,1
1851,2023-01-30,North,32,Low,0,0,0,0
1852,2023-04-03,North,43,Low,0,0,0,0
1853,2023-06-15,East,42,Low,452,1,178.20,1
1854,2023-02-28,North,55,High,170,10,5894.96,1
1855,2023-02-08,West,44,Low,10,1,500.32,0
1856,2023-11-07,East,28,Low,241,3,1549.82,1
1857,2023-05-17,West,44,Low,142,3,2135.95,1
1858,2023-08-02,South,63,Mid,130,5,2770.90,1
1859,2023-07-11,South,45,Mid,41,7,4420.60,0
1860,2023-09-26,East,45,Mid,315,3,2209.43,1
1861,2023-09-28,North,26,High,16,8,4006.95,0
1862,2023-04-19,East,18,High,126,8,7136.58,1
1863,2023-11-06,East,27,Mid,14,5,3452.90,0
1864,2023-05-16,West,19,Mid,82,6,2871.98,1
1865,2023-11-01,East,39,Low,411,1,640.48,1
1866,2023-05-28,North,59,Mid,67,4,2816.13,1
1867,2023-02-10,South,38,Low,37,4,2529.61,0
1868,2023-10-05,East,48,Mid,398,5,2100.68,1
1869,2023-01-12,North,58,Low,148,3,1313.18,1
1870,2023-10-09,South,53,Low,194,3,1326.37,1
1871,2023-01-16,South,48,Low,16,6,4999.51,0
1872,2023-03-17,North,54,Mid,305,5,2132.84,1
1873,2023-08-09,East,31,Mid,91,3,1789.31,1
1874,2023-12-10,North,37,Low,0,0,0,0
1875,2023-05-30,East,36,Mid,14,3,1522.75,0
1876,2023-02-14,North,55,Low,253,2,1250.71,1
1877,2023-03-27,East,37,Mid,156,2,911.84,1
1878,2023-11-24,North,62,Low,330,5,1864.35,1
1879,2023-09-23,West,26,Low,427,1,378.90,1
1880,2023-02-06,North,26,Mid,30,2,1705.51,0
1881,2023-05-21,East,51,Mid,140,7,5234.67,1
1882,2023-04-07,South,53,Mid,73,5,2358.61,1
1883,2023-03-06,North,49,Mid,168,5,1904.51,1
1884,2023-11-05,South,32,High,40,11,6115.72,0
1885,2023-08-14,West,18,Low,402,2,1642.95,1
1886,2023-03-07,West,33,Low,217,4,2813.99,1
1887,2023-08-26,South,39,High,188,7,3636.26,1
1888,2023-05-31,North,37,Low,705,1,705.90,1
1889,2023-01-23,East,61,Mid,269,4,3674.14,1
1890,2023-06-14,East,58,Low,22,3,1892.33,0
1891,2023-03-09,North,54,Mid,122,2,1660.09,1
1892,2023-03-31,West,19,Low,621,4,2241.34,1
1893,2023-11-17,East,23,Mid,51,6,4979.87,0
1894,2023-09-17,East,38,Mid,49,3,2262.29,0
1895,2023-02-18,South,47,Low,73,3,1834.08,1
1896,2023-11-07,South,49,Low,13,4,970.34,0
1897,2023-07-29,North,31,Low,248,5,3465.38,1
1898,2023-11-16,West,23,Low,263,4,3590.31,1
1899,2023-09-30,North,33,Low,0,0,0,0
1900,2023-05-04,West,55,High,9,9,6240.71,0
1901,2023-07-15,West,64,Low,39,4,2522.96,0
1902,2023-07-13,East,62,Mid,12,6,2331.77,0
1903,2023-09-20,North,45,Mid,82,4,3813.79,1
1904,2023-04-01,South,22,Low,113,3,886.07,1
1905,2023-05-02,South,63,Low,119,4,2463.79,1
1906,2023-03-31,East,25,Mid,307,1,862.99,1
1907,2023-04-19,West,30,Mid,153,8,3495.72,1
1908,2023-02-28,South,63,Mid,127,7,4225.28,1
1909,2023-01-14,West,41,Mid,0,0,0,0
1910,2023-12-10,North,27,Mid,36,4,2470.00,0
1911,2023-01-28,South,41,High,189,7,3477.49,1
1912,2023-11-21,North,21,High,265,7,3273.58,1
1913,2023-01-02,East,32,High,91,8,2823.19,1
1914,2023-10-11,North,62,Low,665,1,1121.85,1
1915,2023-04-30,South,32,High,542,3,1744.32,1
1916,2023-07-08,West,59,Mid,103,4,3718.11,1
1917,2023-04-14,East,43,Mid,0,8,5903.02,0
1918,2023-06-29,North,48,Mid,254,4,3034.33,1
1919,2023-06-14,North,51,High,180,8,4246.07,1
1920,2023-07-13,East,43,Mid,42,9,5271.32,0
1921,2023-05-24,South,19,Mid,363,4,887.54,1
1922,2023-07-15,North,61,Mid,189,6,2952.32,1
1923,2023-10-29,East,40,Mid,198,5,3239.94,1
1924,2023-06-08,North,48,Mid,105,7,4692.95,1
1925,2023-05-12,East,44,Low,247,5,3740.81,1
1926,2023-02-18,South,48,Low,163,2,1994.92,1
1927,2023-05-12,North,34,Low,246,3,1007.77,1
1928,2023-02-15,North,57,Mid,28,11,4397.61,0
1929,2023-03-08,North,28,Mid,19,5,2731.06,0
1930,2023-12-14,North,48,Mid,19,7,3445.94,0
1931,2023-02-02,South,45,Mid,98,7,3587.09,1
1932,2023-06-25,West,41,Mid,210,2,1401.77,1
1933,2023-11-01,West,19,Low,20,2,747.11,0
1934,2023-12-14,South,36,Mid,11,10,7477.79,0
1935,2023-02-23,East,20,High,23,10,6551.14,0
1936,2023-03-01,East,41,Mid,12,8,4355.20,0
1937,2023-05-16,West,50,High,196,4,2029.73,1
1938,2023-07-22,North,42,High,1,8,4393.11,0
1939,2023-12-17,South,53,Low,69,2,1320.37,1
1940,2023-03-17,South,34,Mid,119,4,2628.21,1
1941,2023-03-02,North,32,Mid,123,7,4641.29,1
1942,2023-04-03,South,39,Mid,43,8,3460.61,0
1943,2023-11-16,West,28,Low,18,5,2155.70,0
1944,2023-01-11,West,55,Low,169,2,700.97,1
1945,2023-05-19,North,56,Low,63,2,2028.57,1
1946,2023-02-13,South,37,Mid,154,5,3415.58,1
1947,2023-02-27,South,55,Low,18,2,1952.43,0
1948,2023-12-01,South,19,Mid,79,7,6068.56,1
1949,2023-01-01,East,25,Mid,323,2,1325.49,1
1950,2023-04-28,North,31,Mid,11,7,3564.63,0
1951,2023-12-01,West,36,High,75,8,4295.99,1
1952,2023-08-10,West,28,Mid,57,4,1799.87,0
1953,2023-01-27,East,42,Low,180,3,2471.46,1
1954,2023-06-19,East,55,High,78,7,5366.49,1
1955,2023-12-21,East,39,Mid,71,10,3364.30,1
1956,2023-05-27,South,39,Mid,54,4,2200.42,0
1957,2023-07-12,North,20,Mid,658,1,965.19,1
1958,2023-07-14,East,31,Low,557,2,1010.01,1
1959,2023-08-30,North,55,Mid,78,3,2030.79,1
1960,2023-03-10,West,56,Low,0,0,0,0
1961,2023-11-03,South,22,Mid,45,5,2056.66,0
1962,2023-12-27,South,18,Low,417,2,835.47,1
1963,2023-02-22,South,57,Mid,150,1,887.52,1
1964,2023-10-26,West,26,Low,246,2,410.41,1
1965,2023-10-26,North,45,Low,297,3,2273.84,1
1966,2023-09-28,North,56,Low,0,0,0,0
1967,2023-05-16,North,55,Mid,27,8,3148.62,0
1968,2023-06-21,East,43,Low,114,1,675.03,1
1969,2023-11-03,West,35,Mid,261,2,1570.41,1
1970,2023-02-25,North,54,Low,496,1,1096.30,1
1971,2023-10-30,West,50,Mid,60,8,4006.40,0
1972,2023-12-03,South,57,Low,369,3,2193.32,1
1973,2023-09-06,East,42,High,78,9,5364.64,1
1974,2023-05-05,North,62,Low,171,2,869.31,1
1975,2023-07-24,South,54,Low,0,0,0,0
1976,2023-01-19,East,20,Low,723,1,645.78,1
1977,2023-12-07,East,31,Low,46,4,2661.10,0
1978,2023-05-05,North,55,Mid,121,3,954.38,1
1979,2023-01-21,West,23,Low,23,2,1034.23,0
1980,2023-10-17,West,51,High,14,12,9018.80,0
1981,2023-08-29,South,34,Mid,46,8,3020.31,0
1982,2023-08-16,East,27,Low,177,4,2399.48,1
1983,2023-01-20,West,43,Mid,64,8,4691.69,1
1984,2023-10-02,North,61,Low,0,0,0,0
1985,2023-08-21,West,60,Low,36,5,4377.70,0
1986,2023-10-17,South,36,Low,103,4,3681.78,1
1987,2023-10-29,West,18,Low,265,2,1195.57,1
1988,2023-03-19,North,59,Low,119,1,1442.54,1
1989,2023-03-18,South,60,High,219,6,2595.51,1
1990,2023-12-04,East,46,Mid,219,3,1206.13,1
1991,2023-07-13,East,47,High,45,11,5976.96,0
1992,2023-06-09,West,42,Low,376,1,1191.63,1
1993,2023-04-15,West,18,High,26,6,4523.51,0
1994,2023-08-22,North,25,Low,378,2,825.42,1
1995,2023-10-03,South,24,Low,130,2,2105.87,1
1996,2023-01-01,South,60,Mid,356,5,1925.26,1
1997,2023-07-21,South,20,Low,0,0,0,0
1998,2023-12-29,South,44,Mid,217,4,1653.74,1
1999,2023-04-13,West,35,Mid,1,8,6046.13,0
2000,2023-04-13,West,18,Mid,0,0,0,0
2001,2023-11-17,North,61,Mid,320,4,2549.59,1
2002,2023-01-23,South,18,Low,59,1,149.36,0
2003,2023-05-26,East,58,Low,503,1,744.32,1
2004,2023-06-17,South,54,High,120,4,2974.19,1
2005,2023-10-19,North,55,Low,0,5,2372.91,0
2006,2023-02-17,South,25,Low,0,0,0,0
2007,2023-06-08,South,59,Low,527,3,2055.65,1
2008,2023-02-25,North,46,High,65,3,1543.22,1
2009,2023-10-15,West,36,Mid,226,3,1654.09,1
2010,2023-08-19,South,50,Mid,149,3,2536.36,1
2011,2023-07-01,East,34,High,21,12,6247.59,0
2012,2023-05-24,East,31,Low,467,1,116.48,1
2013,2023-02-25,West,31,High,241,6,4445.84,1
2014,2023-12-03,North,44,Low,440,2,738.95,1
2015,2023-08-25,North,46,Low,13,4,2331.93,0
2016,2023-04-27,South,29,Low,173,3,2362.33,1
2017,2023-06-01,South,29,High,14,10,5913.98,0
2018,2023-09-23,South,62,High,2,7,3661.38,0
2019,2023-09-20,West,42,Mid,35,5,4395.20,0
2020,2023-06-18,North,58,Low,220,5,2697.65,1
2021,2023-04-21,North,33,Low,256,2,1383.60,1
2022,2023-08-29,South,31,Mid,258,6,2970.76,1
2023,2023-08-29,West,31,Low,0,0,0,0
2024,2023-08-07,West,42,Low,410,2,2001.99,1
2025,2023-01-27,East,54,Mid,50,4,2324.76,0
2026,2023-06-22,East,41,Mid,35,8,6425.89,0
2027,2023-08-13,East,31,High,115,11,7977.67,1
2028,2023-12-13,East,63,Mid,56,6,2599.11,0
2029,2023-07-11,North,44,Low,356,2,1618.28,1
2030,2023-05-06,East,36,Mid,75,7,3386.21,1
2031,2023-07-22,West,18,Low,12,2,371.09,0
2032,2023-03-06,South,44,Mid,66,6,4988.05,1
2033,2023-02-03,East,47,Mid,441,8,5909.11,1
2034,2023-09-05,South,61,Low,84,5,2465.95,1
2035,2023-12-26,East,28,Low,29,2,766.95,0
2036,2023-11-05,North,25,High,22,9,5219.80,0
2037,2023-08-02,East,64,Mid,134,4,1551.71,1
2038,2023-01-15,West,43,Mid,211,3,1967.38,1
2039,2023-12-27,North,19,Mid,101,6,5342.52,1
2040,2023-06-14,South,22,Mid,241,2,1580.57,1
2041,2023-04-16,North,40,Low,533,2,408.77,1
2042,2023-11-22,North,47,Mid,31,7,3331.63,0
2043,2023-09-30,West,29,High,10,7,2833.32,0
2044,2023-10-01,South,35,Low,382,2,1562.60,1
2045,2023-04-12,South,52,Low,107,4,1613.53,1
2046,2023-12-29,South,63,Mid,0,0,0,0
2047,2023-06-15,West,41,Mid,48,3,2125.46,0
2048,2023-07-13,South,37,Low,209,5,3567.26,1
2049,2023-10-02,East,34,Mid,246,3,1897.81,1
2050,2023-08-29,South,24,Mid,222,1,1058.82,1
2051,2023-03-04,North,20,Mid,233,4,3666.74,1
2052,2023-04-21,East,57,Low,34,5,3207.64,0
2053,2023-05-12,North,19,Low,151,4,2507.08,1
2054,2023-12-12,East,56,Mid,465,4,3796.12,1
2055,2023-09-18,South,29,High,22,4,2558.31,0
2056,2023-05-14,East,50,Mid,157,4,2542.49,1
2057,2023-09-26,West,62,Low,88,3,2238.89,1
2058,2023-09-27,East,53,High,208,7,4059.37,1
2059,2023-05-24,North,52,Low,122,1,1183.27,1
2060,2023-05-28,East,30,Mid,32,3,1303.12,0
2061,2023-11-23,West,46,Low,664,2,1409.73,1
2062,2023-07-25,North,48,Mid,251,5,2840.55,1
2063,2023-02-24,South,37,Mid,31,7,3063.99,0
2064,2023-09-20,West,19,Mid,230,7,3909.99,1
2065,2023-08-04,North,60,Low,204,3,2013.51,1
2066,2023-07-05,East,27,Mid,215,5,2873.25,1
2067,2023-09-22,West,63,Low,186,3,2234.72,1
2068,2023-11-28,North,61,High,30,8,3762.30,0
2069,2023-05-01,East,18,Low,75,2,1484.26,1
2070,2023-06-03,East,52,Mid,261,3,1328.25,1
2071,2023-03-11,South,47,Mid,447,2,451.70,1
2072,2023-08-25,West,28,Low,0,0,0,0
2073,2023-05-27,North,56,Low,315,5,2550.33,1
2074,2023-05-05,South,23,Low,104,3,1656.71,1
2075,2023-09-12,West,29,Mid,320,6,2733.62,1
2076,2023-05-29,North,62,High,40,10,5702.05,0
2077,2023-06-19,West,52,Mid,304,4,1787.02,1
2078,2023-06-10,North,23,High,63,6,2334.11,1
2079,2023-04-05,South,24,Low,143,3,1779.12,1
2080,2023-02-15,North,30,Low,51,2,2122.69,0
2081,2023-10-29,East,21,High,139,4,1772.84,1
2082,2023-02-03,West,26,High,4,12,10316.12,0
2083,2023-04-29,West,44,Low,15,4,2139.55,0
2084,2023-09-01,West,18,Mid,71,5,2815.97,1
2085,2023-02-17,East,31,High,22,7,4831.90,0
2086,2023-08-28,West,32,Mid,221,5,2275.52,1
2087,2023-09-25,East,63,Mid,234,6,3347.03,1
2088,2023-08-30,West,63,Low,25,2,740.19,0
2089,2023-04-22,East,57,Low,1,7,3675.45,0
2090,2023-01-08,West,34,Mid,25,4,2557.53,0
2091,2023-11-20,North,42,Mid,359,4,2056.79,1
2092,2023-04-30,South,41,Low,103,5,2951.81,1
2093,2023-10-21,East,58,Low,662,1,386.94,1
2094,2023-03-14,North,53,Low,5,3,937.29,0
2095,2023-03-01,North,60,Mid,134,10,6128.84,1
2096,2023-10-12,West,43,Low,609,1,448.44,1
2097,2023-12-10,South,61,Low,253,3,1650.66,1
2098,2023-11-11,North,52,Low,533,1,1076.39,1
2099,2023-10-02,South,52,High,161,11,6307.96,1
2100,2023-04-01,South,49,Mid,216,10,4963.57,1
2101,2023-11-30,East,33,Low,14,2,2349.28,0
2102,2023-09-01,West,46,Mid,10,8,5866.31,0
2103,2023-03-04,West,34,Mid,146,5,1475.36,1
2104,2023-02-17,East,48,Mid,62,5,2678.52,1
2105,2023-11-14,East,29,Mid,159,7,3435.29,1
2106,2023-04-11,South,55,Mid,124,5,2834.33,1
2107,2023-10-07,West,44,Mid,19,7,3224.70,0
2108,2023-02-20,North,51,Low,77,2,1650.38,1
2109,2023-04-13,North,28,Low,46,1,606.01,0
2110,2023-04-14,West,55,Low,41,4,3073.92,0
2111,2023-04-13,West,55,Mid,263,3,1818.92,1
2112,2023-09-04,South,24,Mid,134,4,2036.29,1
2113,2023-11-30,East,34,Mid,0,5,3233.95,0
2114,2023-11-29,South,49,Low,126,3,1837.05,1
2115,2023-09-28,South,59,Mid,102,3,1772.82,1
2116,2023-03-15,South,52,Low,276,1,176.88,1
2117,2023-12-17,North,40,Low,131,2,1669.17,1
2118,2023-07-17,East,32,Mid,139,3,1548.68,1
2119,2023-07-19,South,60,Low,77,1,943.97,1
2120,2023-09-14,East,59,Low,209,2,752.66,1
2121,2023-10-08,North,60,Low,0,0,0,0
2122,2023-12-14,West,32,Mid,140,4,1812.34,1
2123,2023-08-01,East,38,Low,557,1,661.34,1
2124,2023-08-11,West,29,High,314,6,3200.92,1
2125,2023-09-30,North,62,High,88,6,2601.98,1
2126,2023-04-04,East,58,Mid,61,2,651.05,1
2127,2023-04-23,West,26,Low,244,5,3045.59,1
2128,2023-08-17,South,29,Mid,543,1,253.12,1
2129,2023-01-24,North,43,Low,402,4,1641.68,1
2130,2023-04-27,South,37,High,374,4,3484.12,1
2131,2023-09-20,South,39,Mid,46,5,2961.47,0
2132,2023-12-23,South,35,Low,15,3,1923.77,0
2133,2023-07-09,South,49,Low,477,1,297.58,1
2134,2023-05-26,South,60,Mid,206,7,6201.36,1
2135,2023-06-10,East,61,High,9,13,6322.97,0
2136,2023-09-08,North,39,Mid,25,3,1683.14,0
2137,2023-07-18,South,56,Mid,38,6,5792.87,0
2138,2023-01-09,East,50,Mid,90,8,4913.96,1
2139,2023-07-16,North,27,Mid,185,5,4077.34,1
2140,2023-05-27,North,55,Mid,29,6,2761.20,0
2141,2023-09-13,North,34,Low,617,1,851.92,1
2142,2023-11-16,North,47,Mid,118,7,2351.23,1
2143,2023-12-18,South,51,High,22,8,5125.89,0
2144,2023-08-11,North,62,Low,288,4,3075.64,1
2145,2023-05-13,South,62,Low,226,3,845.49,1
2146,2023-06-12,West,55,Low,105,1,997.98,1
2147,2023-03-06,West,41,Mid,7,4,2709.39,0
2148,2023-12-08,North,36,Mid,86,3,1215.88,1
2149,2023-11-06,South,38,Low,97,3,2936.69,1
2150,2023-11-08,South,62,Mid,76,5,1831.86,1
2151,2023-04-30,West,27,Low,100,5,1968.89,1
2152,2023-04-28,West,42,High,130,11,6080.19,1
2153,2023-11-09,North,49,Mid,243,5,3220.92,1
2154,2023-07-18,North,19,Mid,231,8,4281.01,1
2155,2023-09-15,South,47,Mid,259,3,1982.18,1
2156,2023-06-28,West,30,Low,41,1,566.92,0
2157,2023-06-11,West,31,Mid,416,3,2136.02,1
2158,2023-08-19,North,47,Mid,238,5,2853.08,1
2159,2023-10-24,East,18,Low,38,3,1802.98,0
2160,2023-05-02,North,25,High,84,11,7300.09,1
2161,2023-10-23,East,39,Low,34,3,1269.66,0
2162,2023-03-31,West,45,Mid,76,3,1268.44,1
2163,2023-05-28,South,23,Low,308,2,862.59,1
2164,2023-11-30,North,34,Mid,284,2,1562.61,1
2165,2023-12-15,East,32,Low,125,3,2080.61,1
2166,2023-12-04,South,43,Low,301,4,2929.18,1
2167,2023-04-26,West,32,Mid,47,5,2867.11,0
2168,2023-11-04,South,18,High,6,7,3331.97,0
2169,2023-12-08,West,42,Low,173,1,941.23,1
2170,2023-12-24,South,57,Mid,4,8,3580.13,0
2171,2023-01-08,North,45,Mid,11,8,6585.36,0
2172,2023-09-29,South,35,Mid,130,9,6356.91,1
2173,2023-12-30,North,40,Low,428,1,447.45,1
2174,2023-10-07,South,24,Mid,46,10,3717.89,0
2175,2023-03-27,East,29,High,36,12,7033.91,0
2176,2023-10-06,North,38,Low,342,1,890.54,1
2177,2023-02-08,North,45,Mid,43,6,2439.28,0
2178,2023-06-25,North,40,High,209,10,5409.25,1
2179,2023-08-17,North,63,Low,165,4,2506.76,1
2180,2023-06-16,West,47,Low,17,4,2185.08,0
2181,2023-09-13,West,19,Low,46,3,2821.47,0
2182,2023-03-29,North,42,Mid,2,6,3571.11,0
2183,2023-08-10,West,45,High,207,10,6405.23,1
2184,2023-08-24,East,20,Mid,58,3,2794.53,0
2185,2023-08-20,West,36,Mid,6,4,1832.57,0
2186,2023-04-16,South,58,Low,120,6,3400.71,1
2187,2023-04-22,South,34,Low,222,2,1393.62,1
2188,2023-04-05,South,39,Low,641,2,1473.52,1
2189,2023-06-18,West,28,Low,67,5,2986.69,1
2190,2023-08-02,East,21,Low,296,2,531.17,1
2191,2023-05-13,South,32,Mid,81,8,5385.12,1
