customer_id,signup_date,region,age,income_band
4093,2023-05-14,South,31,High
4094,2023-06-12,West,49,Mid
4095,2023-12-17,West,60,Low
4096,2023-07-19,South,50,Low
4097,2023-07-15,North,38,Mid
4098,2023-02-23,South,42,Low
4099,2023-10-17,North,42,High
4100,2023-05-03,South,24,Mid
4101,2023-02-03,North,62,Low
4102,2023-12-27,North,61,Low
4103,2023-03-11,South,29,High
4104,2023-01-06,North,23,High
4105,2023-01-29,East,25,High
4106,2023-06-15,North,47,Low
4107,2023-02-07,West,19,Mid
4108,2023-11-04,North,22,Low
4109,2023-07-07,North,48,Low
4110,2023-04-29,North,24,Mid
4111,2023-01-02,East,21,High
4112,2023-06-25,South,18,Mid
4113,2023-02-25,East,51,Mid
4114,2023-12-23,North,35,Low
4115,2023-04-17,West,31,Mid
4116,2023-06-23,North,48,Low
4117,2023-01-07,South,26,High
4118,2023-02-17,West,42,Low
4119,2023-03-17,North,40,Mid
4120,2023-01-19,South,49,Low
4121,2023-09-22,West,47,Mid
4122,2023-12-12,South,49,Low
4123,2023-12-26,North,28,Mid
4124,2023-04-08,South,24,Mid
4125,2023-10-15,North,43,Mid
4126,2023-07-03,West,20,High
4127,2023-01-17,East,39,Low
4128,2023-02-03,East,47,Mid
4129,2023-07-19,North,56,High
4130,2023-06-04,East,48,Low
4131,2023-01-04,East,64,High
4132,2023-12-06,North,44,High
4133,2023-09-24,West,38,Mid
4134,2023-07-03,East,29,Mid
4135,2023-12-27,West,49,Mid
4136,2023-12-21,South,56,Mid
4137,2023-12-22,North,33,Mid
4138,2023-04-05,East,21,High
4139,2023-11-18,West,18,Low
4140,2023-07-04,South,47,Mid
4141,2023-09-23,North,49,Mid
4142,2023-11-10,West,23,Low
4143,2023-03-01,North,19,Mid
4144,2023-06-13,South,48,Mid
4145,2023-02-17,East,36,Mid
4146,2023-04-13,North,37,Mid
4147,2023-05-31,North,30,Low
4148,2023-11-09,North,51,High
4149,2023-11-11,West,52,Mid
4150,2023-05-23,South,20,Mid
4151,2023-05-01,East,22,Low
4152,2023-07-13,West,44,Mid
4153,2023-11-29,East,46,High
4154,2023-12-23,East,24,Low
4155,2023-03-24,East,25,Mid
4156,2023-03-10,South,50,Mid
4157,2023-09-15,East,39,Mid
4158,2023-04-21,West,23,High
4159,2023-03-14,West,46,Mid
4160,2023-01-12,South,21,High
4161,2023-05-28,South,28,Mid
4162,2023-05-24,West,51,Mid
4163,2023-07-25,North,28,Mid
4164,2023-03-15,West,20,Mid
4165,2023-09-18,South,63,Low
4166,2023-09-06,East,28,Low
4167,2023-06-18,West,42,Mid
4168,2023-03-08,South,56,Mid
4169,2023-07-05,North,64,Mid
4170,2023-09-04,West,56,Mid
4171,2023-05-17,South,33,Mid
4172,2023-04-07,South,58,Low
4173,2023-07-04,East,18,Mid
4174,2023-05-10,South,33,Mid
4175,2023-05-27,East,27,Low
4176,2023-05-08,North,42,Mid
4177,2023-04-21,South,59,Mid
4178,2023-09-19,West,54,Mid
4179,2023-06-17,North,64,Mid
4180,2023-06-20,South,24,Low
4181,2023-08-27,East,53,Mid
4182,2023-05-12,West,52,Mid
4183,2023-02-06,East,39,Mid
4184,2023-11-08,West,22,Low
4185,2023-01-21,North,22,High
4186,2023-07-28,South,60,Low
4187,2023-04-08,West,31,Low
4188,2023-03-20,West,47,Mid
4189,2023-01-16,East,62,Mid
4190,2023-11-25,South,41,Mid
4191,2023-06-06,South,27,Low
4192,2023-05-06,North,40,Mid
4193,2023-09-28,West,28,Mid
4194,2023-01-15,West,26,High
4195,2023-07-26,South,56,High
4196,2023-06-30,South,34,Mid
4197,2023-07-22,South,50,Low
4198,2023-02-15,North,52,Low
4199,2023-12-14,East,43,High
4200,2023-03-29,East,43,Mid
4201,2023-09-05,North,26,Mid
4202,2023-09-30,East,42,High
4203,2023-05-06,West,53,High
4204,2023-02-17,North,27,Mid
4205,2023-04-19,South,28,High
4206,2023-10-22,South,50,Low
4207,2023-11-27,North,64,Mid
4208,2023-12-08,East,36,High
4209,2023-03-24,East,56,Low
4210,2023-08-10,North,26,Low
4211,2023-02-25,North,44,Mid
4212,2023-09-17,West,62,Mid
4213,2023-06-01,South,38,Low
4214,2023-09-18,East,41,Low
4215,2023-09-08,East,25,Low
4216,2023-12-29,West,42,Low
4217,2023-06-28,East,45,High
4218,2023-05-05,West,64,Mid
4219,2023-07-12,East,27,Mid
4220,2023-03-01,South,35,Low
4221,2023-02-10,South,48,Mid
4222,2023-07-09,South,62,Low
4223,2023-10-29,South,29,High
4224,2023-07-14,North,50,High
4225,2023-10-13,South,59,Mid
4226,2023-03-06,South,47,High
4227,2023-06-14,North,38,Low
4228,2023-08-12,South,29,Low
4229,2023-05-07,West,31,Mid
4230,2023-01-06,East,20,Low
4231,2023-01-27,West,25,High
4232,2023-12-05,East,38,Low
4233,2023-08-09,West,24,Mid
4234,2023-04-07,West,18,Low
4235,2023-04-05,North,50,Low
4236,2023-01-15,West,21,Mid
4237,2023-12-11,North,24,High
4238,2023-02-09,East,45,Mid
4239,2023-10-05,West,61,Mid
4240,2023-03-29,South,52,Low
4241,2023-05-03,East,19,Low
4242,2023-04-10,South,25,Low
4243,2023-10-28,North,52,Mid
4244,2023-01-12,North,52,Low
4245,2023-05-09,North,36,Low
4246,2023-04-12,North,62,Mid
4247,2023-04-10,East,59,Mid
4248,2023-03-12,East,52,Mid
4249,2023-11-30,South,53,Low
4250,2023-05-19,East,54,Mid
4251,2023-06-02,North,24,Mid
4252,2023-05-21,South,50,Low
4253,2023-12-24,West,62,Mid
4254,2023-05-04,West,28,Low
4255,2023-05-05,South,18,High
4256,2023-04-30,North,34,High
4257,2023-04-30,West,30,Low
4258,2023-02-02,West,62,Mid
4259,2023-08-09,South,38,Mid
4260,2023-01-10,North,49,Mid
4261,2023-03-24,North,64,Mid
4262,2023-03-15,East,55,Mid
4263,2023-04-17,West,53,Low
4264,2023-10-04,East,63,Low
4265,2023-08-07,South,50,Mid
4266,2023-12-28,East,28,Mid
4267,2023-05-09,West,52,Mid
4268,2023-12-05,South,33,Mid
4269,2023-01-17,West,33,Mid
4270,2023-07-04,South,48,Mid
4271,2023-10-19,South,32,High
4272,2023-07-14,East,19,Mid
4273,2023-12-07,South,64,High
4274,2023-04-25,West,44,High
4275,2023-01-13,East,49,Mid
4276,2023-10-10,South,56,Mid
4277,2023-01-25,South,47,Mid
4278,2023-10-07,East,46,Low
4279,2023-09-25,South,55,Mid
4280,2023-11-05,East,31,Mid
4281,2023-06-24,South,56,Mid
4282,2023-11-23,South,52,Low
4283,2023-03-03,East,26,Mid
4284,2023-06-08,North,24,Mid
4285,2023-02-14,East,59,Mid
4286,2023-10-07,East,60,Low
4287,2023-09-18,South,64,Mid
4288,2023-10-22,East,22,Low
4289,2023-10-06,West,60,Low
4290,2023-04-23,West,58,Low
4291,2023-01-25,South,54,High
4292,2023-12-06,South,41,Mid
4293,2023-06-29,East,41,Mid
4294,2023-02-04,East,38,High
4295,2023-12-05,East,19,Mid
4296,2023-12-29,East,41,High
4297,2023-06-12,West,29,Low
4298,2023-10-09,North,27,Low
4299,2023-01-14,East,20,Low
4300,2023-02-04,North,39,Mid
4301,2023-04-11,South,20,High
4302,2023-08-28,East,57,Mid
4303,2023-02-18,South,59,Mid
4304,2023-01-13,South,55,Low
4305,2023-09-02,West,32,High
4306,2023-10-09,West,25,Mid
4307,2023-09-27,East,41,Low
4308,2023-10-19,West,49,High
4309,2023-10-21,South,18,Mid
4310,2023-08-08,West,58,Low
4311,2023-07-09,North,38,Low
4312,2023-11-09,South,56,Low
4313,2023-05-08,South,21,Mid
4314,2023-02-05,North,38,Mid
4315,2023-10-02,East,39,High
4316,2023-04-11,North,20,Low
4317,2023-12-24,East,51,Mid
4318,2023-06-01,North,61,Mid
4319,2023-11-07,North,43,Mid
4320,2023-01-16,West,36,Mid
4321,2023-08-29,East,47,Mid
4322,2023-06-13,West,34,Mid
4323,2023-06-18,South,34,High
4324,2023-04-07,North,53,Low
4325,2023-12-21,East,45,Mid
4326,2023-05-24,East,30,Mid
4327,2023-11-07,North,37,Low
4328,2023-06-05,West,57,Low
4329,2023-01-18,East,42,High
4330,2023-11-17,East,21,Low
4331,2023-03-09,South,58,Low
4332,2023-04-09,East,52,Mid
4333,2023-11-11,South,30,Low
4334,2023-11-23,West,63,Low
4335,2023-12-01,South,62,Low
4336,2023-06-05,North,64,Low
4337,2023-10-04,North,35,Mid
4338,2023-04-30,East,61,Mid
4339,2023-09-28,West,55,Low
4340,2023-07-03,West,58,Mid
4341,2023-01-19,East,43,Mid
4342,2023-06-02,West,31,Low
4343,2023-06-20,East,28,Mid
4344,2023-04-04,South,63,Low
4345,2023-05-17,East,41,Low
4346,2023-07-03,North,61,Low
4347,2023-01-19,North,44,Low
4348,2023-02-25,South,43,High
4349,2023-10-07,North,21,High
4350,2023-05-09,West,36,High
4351,2023-08-11,West,44,Low
4352,2023-07-26,South,23,Mid
4353,2023-07-21,East,25,Mid
4354,2023-05-31,South,45,Low
4355,2023-06-26,North,29,High
4356,2023-10-28,South,50,Mid
4357,2023-12-19,North,39,Low
4358,2023-04-04,South,36,High
4359,2023-09-02,North,23,Low
4360,2023-12-20,North,37,Mid
4361,2023-01-03,North,43,Low
4362,2023-10-14,West,44,Low
4363,2023-07-01,North,30,High
4364,2023-12-20,South,19,Mid
4365,2023-07-31,East,61,Low
4366,2023-11-02,South,63,Mid
4367,2023-03-02,East,60,High
4368,2023-02-21,North,31,High
4369,2023-12-05,East,46,High
4370,2023-07-12,East,24,High
4371,2023-07-23,East,60,Mid
4372,2023-03-04,East,18,Low
4373,2023-03-24,South,40,High
4374,2023-10-26,South,58,Low
4375,2023-04-21,North,52,Low
4376,2023-08-02,East,58,Mid
4377,2023-04-26,North,41,Low
4378,2023-04-07,South,22,Mid
4379,2023-03-02,East,18,High
4380,2023-12-06,North,25,Mid
4381,2023-12-10,North,20,Mid
4382,2023-02-12,East,39,Mid
4383,2023-05-09,South,20,Mid
4384,2023-07-25,West,26,Low
4385,2023-05-20,West,37,Low
4386,2023-09-21,West,52,Mid
4387,2023-04-05,South,49,Mid
4388,2023-01-22,South,20,Mid
4389,2023-05-03,East,60,Low
4390,2023-08-07,East,43,Low
4391,2023-03-07,East,34,Mid
4392,2023-10-25,South,35,Mid
4393,2023-01-05,North,57,Mid
4394,2023-01-25,North,39,High
4395,2023-07-05,North,29,Mid
4396,2023-07-06,North,37,Low
4397,2023-04-18,West,21,Mid
4398,2023-04-05,North,25,Low
4399,2023-01-26,East,32,Low
4400,2023-08-30,West,28,Mid
4401,2023-05-19,South,34,Low
4402,2023-02-13,East,21,Low
4403,2023-05-26,East,46,High
4404,2023-12-09,South,23,Mid
4405,2023-04-06,South,28,High
4406,2023-11-23,West,63,High
4407,2023-04-05,East,18,Low
4408,2023-03-09,West,31,Mid
4409,2023-04-06,West,41,Low
4410,2023-04-28,South,32,Mid
4411,2023-02-14,East,33,Low
4412,2023-08-03,East,23,Low
4413,2023-05-02,East,37,Low
4414,2023-09-20,East,53,Mid
4415,2023-06-29,East,45,Low
4416,2023-06-11,West,61,Mid
4417,2023-06-21,South,50,High
4418,2023-02-27,East,55,Mid
4419,2023-09-18,South,38,Mid
4420,2023-02-08,East,46,Low
4421,2023-09-21,West,45,High
4422,2023-12-31,West,56,Mid
4423,2023-10-06,South,41,Mid
4424,2023-06-16,East,36,High
4425,2023-04-25,South,21,Low
4426,2023-11-15,North,58,Mid
4427,2023-04-04,South,38,Low
4428,2023-06-26,West,55,Low
4429,2023-10-09,South,49,Low
4430,2023-12-03,West,18,Mid
4431,2023-12-03,North,48,Low
4432,2023-02-02,East,40,Mid
4433,2023-11-24,East,29,Mid
4434,2023-02-11,East,30,High
4435,2023-08-02,East,47,Low
4436,2023-12-06,East,22,Mid
4437,2023-08-28,West,46,Low
4438,2023-12-12,East,57,Mid
4439,2023-05-06,North,22,Low
4440,2023-04-25,South,18,Mid
4441,2023-04-30,East,20,Low
4442,2023-05-10,South,52,Mid
4443,2023-09-07,East,57,Low
4444,2023-06-15,East,64,Low
4445,2023-09-27,South,19,Mid
4446,2023-06-01,West,40,Low
4447,2023-04-23,East,20,Mid
4448,2023-03-11,East,35,Mid
4449,2023-07-21,East,32,Mid
4450,2023-11-24,West,46,Mid
4451,2023-11-10,East,60,Mid
4452,2023-04-03,West,55,High
4453,2023-06-24,North,20,Low
4454,2023-09-15,East,29,Mid
4455,2023-08-12,East,30,Mid
4456,2023-01-25,South,29,Low
4457,2023-08-04,South,34,Low
4458,2023-01-15,East,46,Low
4459,2023-02-12,South,52,Mid
4460,2023-08-27,West,62,Low
4461,2023-02-07,South,51,Mid
4462,2023-05-04,North,32,Mid
4463,2023-08-03,East,26,Mid
4464,2023-08-28,South,35,Low
4465,2023-06-12,North,55,Mid
4466,2023-02-04,East,64,Mid
4467,2023-10-19,East,36,Low
4468,2023-12-13,North,26,Low
4469,2023-11-21,East,18,Low
4470,2023-10-01,East,21,High
4471,2023-05-27,West,47,Low
4472,2023-11-16,South,45,Low
4473,2023-06-28,North,48,Low
4474,2023-02-19,West,19,Low
4475,2023-11-07,East,38,Mid
4476,2023-04-27,North,26,Mid
4477,2023-12-09,West,33,Mid
4478,2023-05-15,North,47,Mid
4479,2023-11-14,West,30,Low
4480,2023-07-16,East,48,Mid
4481,2023-06-20,West,31,Mid
4482,2023-04-19,West,41,Mid
4483,2023-11-02,South,39,High
4484,2023-01-23,West,36,Low
4485,2023-06-21,South,23,Mid
4486,2023-05-15,East,45,Mid
4487,2023-07-18,East,64,Low
4488,2023-04-03,North,48,Mid
4489,2023-08-31,North,53,Low
4490,2023-05-21,North,55,Low
4491,2023-03-10,North,19,Mid
4492,2023-03-13,South,55,Mid
4493,2023-09-12,West,29,High
4494,2023-04-06,East,49,High
4495,2023-04-23,West,64,Low
4496,2023-08-17,West,60,Mid
4497,2023-05-01,East,37,High
4498,2023-05-22,South,57,Low
4499,2023-03-31,West,47,Mid
4500,2023-05-07,East,24,High
4501,2023-09-10,East,29,Low
4502,2023-07-14,West,62,High
4503,2023-12-31,East,61,Mid
4504,2023-10-09,East,59,High
4505,2023-01-07,West,36,Mid
4506,2023-05-19,South,33,Mid
4507,2023-04-16,West,55,Mid
4508,2023-08-03,North,18,Low
4509,2023-04-07,North,60,Mid
4510,2023-12-19,East,46,High
4511,2023-04-20,North,47,High
4512,2023-07-10,West,38,High
4513,2023-02-14,North,64,Mid
4514,2023-11-29,East,53,Mid
4515,2023-11-29,North,20,Mid
4516,2023-10-17,West,42,Mid
4517,2023-05-09,South,58,Mid
4518,2023-01-22,North,21,Low
4519,2023-09-17,North,52,Low
4520,2023-06-06,East,29,Mid
4521,2023-12-28,West,41,Low
4522,2023-09-12,West,59,Low
4523,2023-07-16,South,41,Low
4524,2023-12-27,South,19,Mid
4525,2023-10-20,North,18,High
4526,2023-06-17,East,52,Mid
4527,2023-01-07,East,61,High
4528,2023-02-03,South,31,High
4529,2023-06-11,East,61,Low
4530,2023-07-25,West,39,Low
4531,2023-01-12,North,20,Low
4532,2023-02-16,North,42,Low
4533,2023-09-15,North,63,Mid
4534,2023-10-02,North,29,Low
4535,2023-01-11,North,63,High
4536,2023-07-05,East,48,Mid
4537,2023-01-30,North,36,Low
4538,2023-09-22,East,50,High
4539,2023-11-01,West,36,High
4540,2023-11-14,West,21,Mid
4541,2023-08-07,East,58,Mid
4542,2023-08-18,North,35,High
4543,2023-12-05,North,44,Mid
4544,2023-08-12,North,52,High
4545,2023-06-12,West,21,Low
4546,2023-10-03,West,51,Mid
4547,2023-08-04,South,35,Mid
4548,2023-11-04,South,43,Low
4549,2023-07-11,East,39,Low
4550,2023-11-14,South,54,Low
4551,2023-01-17,West,26,Low
4552,2023-01-14,North,23,Low
4553,2023-02-06,South,37,Mid
4554,2023-07-23,South,23,Mid
4555,2023-09-16,North,29,Mid
4556,2023-03-20,South,48,Mid
4557,2023-02-26,West,56,Low
4558,2023-11-11,North,50,Mid
4559,2023-10-01,East,32,Low
4560,2023-08-25,South,56,Low
4561,2023-06-28,North,37,Mid
4562,2023-06-03,North,26,High
4563,2023-01-08,South,53,High
4564,2023-03-10,North,42,Mid
4565,2023-11-24,South,35,Mid
4566,2023-05-04,West,49,Mid
4567,2023-09-15,East,52,Mid
4568,2023-09-14,West,28,Low
4569,2023-04-23,South,23,Low
4570,2023-03-16,East,42,High
4571,2023-09-10,East,20,High
4572,2023-02-04,North,48,Low
4573,2023-06-30,South,38,Low
4574,2023-11-21,East,28,Low
4575,2023-09-17,West,46,Mid
4576,2023-10-06,South,35,Low
4577,2023-01-31,North,36,Mid
4578,2023-03-14,West,28,Low
4579,2023-04-11,North,49,Low
4580,2023-04-17,West,60,Low
4581,2023-03-12,West,47,Mid
4582,2023-12-21,West,29,Low
4583,2023-03-02,West,57,Mid
4584,2023-09-16,North,23,Mid
4585,2023-08-03,East,31,Mid
4586,2023-08-11,West,19,Low
4587,2023-03-20,East,57,Mid
4588,2023-04-23,South,20,Low
4589,2023-08-10,North,43,Mid
4590,2023-04-20,South,27,Mid
4591,2023-09-11,South,27,High
4592,2023-01-15,East,46,High
4593,2023-01-27,West,55,Mid
4594,2023-09-23,West,18,High
4595,2023-08-14,East,25,Low
4596,2023-01-16,South,31,Mid
4597,2023-11-25,South,62,Low
4598,2023-01-02,South,20,Low
4599,2023-12-15,North,26,Mid
4600,2023-09-24,North,36,Mid
4601,2023-12-27,South,33,Mid
4602,2023-12-13,South,20,High
4603,2023-04-25,East,43,Mid
4604,2023-10-04,North,46,High
4605,2023-03-18,South,26,High
4606,2023-06-22,North,50,Mid
4607,2023-03-29,East,20,Low
4608,2023-06-27,East,52,Mid
4609,2023-11-15,South,30,Mid
4610,2023-06-09,North,28,High
4611,2023-02-03,West,27,Low
4612,2023-04-29,East,58,Low
4613,2023-10-15,East,41,Low
4614,2023-07-10,East,50,Low
4615,2023-07-24,West,27,Mid
4616,2023-06-07,West,20,Low
4617,2023-04-17,South,19,Low
4618,2023-08-07,East,38,Mid
4619,2023-08-20,North,33,Mid
4620,2023-11-24,East,54,Low
4621,2023-08-14,South,55,Mid
4622,2023-12-30,North,32,Mid
4623,2023-10-29,West,38,High
4624,2023-01-29,West,35,Mid
4625,2023-05-24,South,49,High
4626,2023-05-21,West,47,Low
4627,2023-01-02,South,48,Mid
4628,2023-03-07,South,20,Mid
4629,2023-10-06,West,33,Mid
4630,2023-05-09,South,63,Mid
4631,2023-02-23,South,34,Low
4632,2023-04-15,East,26,Low
4633,2023-04-11,North,27,Mid
4634,2023-03-05,South,19,Mid
4635,2023-02-06,South,54,Low
4636,2023-10-06,East,18,Mid
4637,2023-10-28,North,46,Mid
4638,2023-07-01,North,36,Mid
4639,2023-08-13,East,22,Low
4640,2023-12-02,North,59,High
4641,2023-11-04,South,52,Mid
4642,2023-01-12,East,56,Mid
4643,2023-12-14,West,62,Mid
4644,2023-01-25,North,60,Mid
4645,2023-01-10,West,50,Low
4646,2023-05-28,East,43,High
4647,2023-09-30,South,50,Low
4648,2023-01-30,West,39,Mid
4649,2023-04-17,East,26,High
4650,2023-04-06,East,36,Mid
4651,2023-05-26,East,39,Mid
4652,2023-12-26,East,20,Low
4653,2023-05-01,West,57,Mid
4654,2023-03-18,East,60,Mid
4655,2023-02-14,West,37,Low
4656,2023-03-14,East,41,Low
4657,2023-02-18,West,57,High
4658,2023-07-29,West,39,Low
4659,2023-06-03,North,50,Low
4660,2023-07-01,North,42,Low
4661,2023-10-31,East,30,Mid
4662,2023-07-31,South,55,Mid
4663,2023-02-26,East,27,Mid
4664,2023-05-18,West,28,Mid
4665,2023-04-25,West,50,Low
4666,2023-10-29,South,51,Mid
4667,2023-04-23,East,62,Low
4668,2023-02-20,North,51,Mid
4669,2023-09-26,East,19,Low
4670,2023-06-06,North,57,Low
4671,2023-02-04,East,37,Mid
4672,2023-09-09,East,18,Low
4673,2023-03-18,East,45,Mid
4674,2023-11-13,East,26,Mid
4675,2023-10-31,South,37,High
4676,2023-05-15,North,40,Low
4677,2023-07-22,North,21,Mid
4678,2023-07-27,West,57,Mid
4679,2023-08-27,West,41,Low
4680,2023-01-26,South,63,Mid
4681,2023-04-29,South,39,High
4682,2023-03-04,South,45,Mid
4683,2023-09-12,East,56,High
4684,2023-01-26,South,27,Mid
4685,2023-07-08,North,60,Low
4686,2023-09-23,South,26,High
4687,2023-12-13,South,64,Low
4688,2023-04-16,South,48,Mid
4689,2023-01-03,North,42,Mid
4690,2023-09-22,East,27,High
4691,2023-01-01,East,44,High
4692,2023-01-25,South,43,Low
4693,2023-12-28,East,64,Mid
4694,2023-11-11,South,57,Low
4695,2023-09-16,West,40,Mid
4696,2023-11-01,West,36,Mid
4697,2023-01-28,North,36,Low
4698,2023-02-02,West,35,Mid
4699,2023-04-20,East,18,Mid
4700,2023-01-09,East,19,Mid
4701,2023-11-21,South,53,High
4702,2023-01-21,South,29,Mid
4703,2023-07-18,North,37,Mid
4704,2023-11-08,West,50,Low
4705,2023-09-26,East,46,Low
4706,2023-03-27,South,34,Low
4707,2023-06-21,East,53,Low
4708,2023-07-20,North,25,Low
4709,2023-10-08,North,40,Mid
4710,2023-06-05,East,22,Mid
4711,2023-04-15,East,42,Low
4712,2023-10-18,West,22,Mid
4713,2023-11-20,East,62,High
4714,2023-06-28,East,48,Low
4715,2023-01-11,West,29,Mid
4716,2023-07-02,North,46,Low
4717,2023-11-21,East,34,Mid
4718,2023-12-28,East,42,Mid
4719,2023-05-27,South,25,Low
4720,2023-02-24,North,41,Low
4721,2023-07-28,North,23,High
4722,2023-10-31,North,25,Low
4723,2023-12-11,East,45,Mid
4724,2023-01-19,North,41,Mid
4725,2023-04-17,East,31,Low
4726,2023-06-24,North,20,Mid
4727,2023-02-05,North,37,Mid
4728,2023-11-20,South,61,Low
4729,2023-02-10,North,51,High
4730,2023-08-31,West,20,Mid
4731,2023-12-02,South,62,Mid
4732,2023-09-08,North,37,Low
4733,2023-10-06,North,45,Low
4734,2023-04-07,South,18,Mid
4735,2023-10-30,East,32,Mid
4736,2023-06-02,West,54,Low
4737,2023-01-23,South,33,Mid
4738,2023-05-14,East,25,Mid
4739,2023-05-08,South,22,Low
4740,2023-07-10,West,61,Mid
4741,2023-04-07,East,56,Mid
4742,2023-06-18,South,20,Mid
4743,2023-06-06,East,61,Mid
4744,2023-04-30,West,56,Mid
4745,2023-09-12,South,34,High
4746,2023-04-22,West,48,Mid
4747,2023-10-07,West,30,Low
4748,2023-04-02,North,29,Mid
4749,2023-11-12,West,51,High
4750,2023-05-14,East,27,High
4751,2023-01-15,East,34,Low
4752,2023-02-24,East,34,Low
4753,2023-10-22,West,25,Low
4754,2023-11-15,East,56,High
4755,2023-03-19,East,49,High
4756,2023-08-08,North,58,Mid
4757,2023-07-29,South,42,Low
4758,2023-02-18,West,26,High
4759,2023-06-14,East,31,Low
4760,2023-09-11,North,34,Mid
4761,2023-12-20,West,62,Low
4762,2023-11-06,West,29,Mid
4763,2023-02-05,East,50,Mid
4764,2023-03-28,North,23,Low
4765,2023-06-09,East,62,Low
4766,2023-02-24,North,48,Mid
4767,2023-07-28,South,38,Low
4768,2023-01-04,East,34,Mid
4769,2023-02-11,West,34,Low
4770,2023-01-18,South,28,Low
4771,2023-04-18,West,46,Low
4772,2023-10-06,West,58,Mid
4773,2023-03-06,North,29,Mid
4774,2023-12-27,North,53,Low
4775,2023-04-09,East,44,Mid
4776,2023-01-17,West,54,Low
4777,2023-05-03,South,54,Mid
4778,2023-10-01,East,19,Low
4779,2023-02-08,East,18,High
4780,2023-01-27,East,61,Low
4781,2023-11-07,East,25,Mid
4782,2023-08-05,North,45,Mid
4783,2023-05-06,North,53,Mid
4784,2023-10-03,North,41,Mid
4785,2023-11-05,West,18,Low
4786,2023-05-12,West,18,Mid
4787,2023-07-24,West,49,High
4788,2023-01-04,North,60,High
4789,2023-04-22,East,34,Mid
4790,2023-08-06,North,43,Mid
4791,2023-03-13,South,61,Mid
4792,2023-12-28,South,56,Mid
4793,2023-12-21,West,43,High
4794,2023-04-05,North,48,Mid
4795,2023-05-25,East,63,Mid
4796,2023-03-11,West,55,Mid
4797,2023-07-03,East,37,Mid
4798,2023-02-15,North,50,Low
4799,2023-05-23,West,33,Mid
4800,2023-07-22,East,61,Mid
4801,2023-08-12,South,22,Low
4802,2023-08-06,East,28,Mid
4803,2023-03-22,West,34,Low
4804,2023-10-17,South,27,Low
4805,2023-09-10,East,45,Mid
4806,2023-10-02,South,51,Mid
4807,2023-06-20,North,59,Mid
4808,2023-11-22,West,41,Low
4809,2023-05-23,North,47,Mid
4810,2023-10-22,South,46,Low
4811,2023-03-16,South,18,High
4812,2023-04-01,South,51,Low
4813,2023-07-12,South,19,High
4814,2023-07-22,East,43,Low
4815,2023-09-30,South,64,Low
4816,2023-04-19,North,55,Mid
4817,2023-11-15,West,41,Mid
4818,2023-05-01,West,32,High
4819,2023-07-14,South,57,Mid
4820,2023-12-07,South,58,Low
4821,2023-07-16,North,35,Low
4822,2023-09-06,North,23,Mid
4823,2023-11-28,South,45,Low
4824,2023-12-22,West,47,High
4825,2023-07-02,East,61,Mid
4826,2023-06-02,South,59,Mid
4827,2023-03-13,West,28,Mid
4828,2023-07-16,South,29,Low
4829,2023-12-02,South,64,Mid
4830,2023-06-27,South,33,High
4831,2023-05-08,North,39,Mid
4832,2023-02-09,West,32,Mid
4833,2023-05-23,South,36,High
4834,2023-03-28,East,44,Low
4835,2023-12-23,South,31,High
4836,2023-07-12,West,37,Low
4837,2023-02-20,East,34,Mid
4838,2023-01-25,South,23,Low
4839,2023-11-07,North,54,Mid
4840,2023-12-06,West,59,Low
4841,2023-10-06,East,41,Low
4842,2023-02-15,South,27,Mid
4843,2023-02-05,West,48,Low
4844,2023-03-14,North,43,Mid
4845,2023-10-02,South,43,Low
4846,2023-10-07,East,45,Low
4847,2023-11-02,South,51,Low
4848,2023-02-05,South,19,Mid
4849,2023-02-25,South,22,Low
4850,2023-11-25,North,22,Low
4851,2023-12-05,North,25,Mid
4852,2023-09-22,North,63,Mid
4853,2023-02-08,West,52,Mid
4854,2023-01-26,East,49,Low
4855,2023-01-21,South,50,High
4856,2023-09-10,South,19,Mid
4857,2023-11-05,East,28,Mid
4858,2023-08-19,North,55,Low
4859,2023-04-06,South,39,Low
4860,2023-10-04,East,41,Mid
4861,2023-01-22,South,53,Low
4862,2023-10-30,West,21,Mid
4863,2023-11-22,West,55,Low
4864,2023-09-20,West,49,Low
4865,2023-11-17,North,36,Low
4866,2023-08-02,North,41,Low
4867,2023-06-20,North,21,Mid
4868,2023-04-28,West,27,Low
4869,2023-12-03,West,29,Mid
4870,2023-09-12,West,59,Low
4871,2023-03-11,South,23,Mid
4872,2023-12-16,West,31,High
4873,2023-01-22,East,24,High
4874,2023-08-03,West,31,Mid
4875,2023-03-11,East,18,Mid
4876,2023-08-31,North,30,Mid
4877,2023-05-31,North,52,High
4878,2023-06-09,West,54,Mid
4879,2023-09-03,South,35,Low
4880,2023-10-03,South,51,Mid
4881,2023-05-19,South,47,Low
4882,2023-12-31,South,60,Mid
4883,2023-07-01,West,55,Low
4884,2023-02-28,North,28,Low
4885,2023-01-03,North,45,Mid
4886,2023-03-15,West,54,Mid
4887,2023-09-10,East,32,Mid
4888,2023-07-16,North,44,Mid
4889,2023-05-04,North,36,High
4890,2023-06-25,North,32,Mid
4891,2023-11-02,South,27,High
4892,2023-07-28,North,19,Low
4893,2023-01-22,North,53,Low
4894,2023-01-18,East,56,Mid
4895,2023-06-25,West,48,Mid
4896,2023-05-28,West,29,High
4897,2023-11-07,South,18,Low
4898,2023-08-01,South,47,Low
4899,2023-10-04,West,27,Low
4900,2023-08-02,West,43,Mid
